h,beta_gpr,se_gpr,lb_gpr,ub_gpr,beta_event,se_event,lb_event,ub_event,nobs,impulse,outcome,outcome_label,specification,gpr_test_series
3,-0.970150649692684,0.328535127316324,-1.5105428454399,-0.429758453945465,-0.490591903760207,0.463635134987792,-1.25320383712701,0.272020029606599,137,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-1.00780136350013,0.321045511406504,-1.5358742373536,-0.479728489646648,-0.720274029962811,0.6309529207961,-1.7580992301699,0.317551170244279,136,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-1.52530814053474,0.369121127454267,-2.13245836581231,-0.918157915257177,-1.8920224117862,0.697591338040988,-3.03945805429285,-0.744586769279551,135,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-1.8136416988604,0.372964073508428,-2.42711300789333,-1.20017038982746,-2.43119603556696,0.637498977633925,-3.47978854110598,-1.38260353002794,134,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-1.75549915551852,0.482156593754711,-2.54857617751452,-0.962422133522516,-2.64357019612102,0.922764091700565,-4.16138205917527,-1.12575833306677,133,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-1.41248063384164,0.519553211753831,-2.26706961858922,-0.557891649094067,-3.03721730423349,1.14638692353713,-4.92285599330327,-1.1515786151637,132,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-1.01659946245917,0.395052396146903,-1.66640282909728,-0.366796095821072,-2.89508564985921,0.751340765248734,-4.13093123265508,-1.65924006706333,131,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.667996969321475,0.514592050572156,-1.51442557010548,0.178431631462532,-1.73871467456631,0.873504299209176,-3.17550138927823,-0.301927959854393,130,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
11,-0.152960730133916,0.296288958247751,-0.640312697733402,0.334391237465571,-1.24548743864698,0.785118518949833,-2.53689248212838,0.0459176048344252,129,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.423807660277798,0.279593086866159,-0.0360820427245623,0.883697363280158,0.131758741271233,0.668984269628772,-0.968622461001135,1.2321399435436,128,n_StrictSupplyDisruption_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
0,-0.0379459834790212,0.0956576439994127,-0.195288806157088,0.119396839199046,-0.175318908264741,0.191081264083577,-0.489619618535085,0.138981802005603,140,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
1,-0.338381435014844,0.136190706342974,-0.562395212300167,-0.11436765772952,-0.2421887473841,0.313916850222901,-0.758536017034421,0.274158522266221,139,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
2,-0.393327264292702,0.165120908404345,-0.664926989367112,-0.121727539218293,-0.559452734571315,0.325968122167767,-1.09562258258953,-0.0232828865531026,138,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
3,-0.18474389629973,0.236137525794501,-0.573155562062161,0.203667769462702,-0.553810989405896,0.419594599165723,-1.24398268769288,0.136360708881093,137,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
4,-0.126996440828707,0.243916600226024,-0.528203545384154,0.27421066372674,-0.460005134317939,0.436760992465078,-1.17841303688505,0.258402768249169,136,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
5,-0.0749184030285442,0.226150647296418,-0.446903115471481,0.297066309414392,-0.451186822094859,0.378267688525725,-1.07338180152495,0.17100815733523,135,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
6,0.119764889494704,0.223916168058653,-0.248544431669646,0.488074210659055,-0.355006622988666,0.476706574066814,-1.13911916033408,0.429105914356743,134,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
7,0.309465544990381,0.210024830984743,-0.0359945600047438,0.654925649985506,0.273834373884355,0.437573798565322,-0.445910475744748,0.993579223513458,133,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
8,0.511018944556069,0.246039609753145,0.106319800079884,0.915718089032254,1.17678951161474,0.57452072327914,0.231787016170263,2.12179200705922,132,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
9,0.814825441109584,0.234795442283111,0.428621306278534,1.20102957594063,1.78039118986244,0.648615789800742,0.7135131555107,2.84726922421419,131,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
10,0.789160295017957,0.266944856144249,0.350075080193051,1.22824550984286,1.90956236950735,0.58092341438619,0.954028384373195,2.86509635464151,130,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
11,0.764896896435004,0.278355026835714,0.307043620964105,1.2227501719059,1.66626531243899,0.601797926818178,0.676395809820231,2.65613481505774,129,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
12,0.583509611105201,0.227374597442319,0.209511679825571,0.957507542384831,1.54109309327498,0.439546878101423,0.818102816614657,2.2640833699353,128,n_StrictSupplyDisruption_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
0,-1.24146555137927,1.1680421684892,-3.16272394865099,0.67979284589245,-2.57694235359746,0.983396781443448,-4.19448611628712,-0.959398590907801,140,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-2.56663816384082,1.78496190791676,-5.50263923204793,0.369362904366288,-1.7120273811099,1.59002388520247,-4.32738393562465,0.903329173404846,139,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.70748052051612,1.71702185454901,-4.531730145526,1.11676910449376,-2.8066463994784,1.4927063170576,-5.26192979906396,-0.351362999892833,138,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,1.74053670230017,1.9946809694322,-1.54042152488147,5.02149492948182,0.0696663134826568,1.79109999263476,-2.87643100563538,3.01576363260069,137,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,2.76204460975251,2.70047557964029,-1.6798424419127,7.20393166141772,-1.35006407546308,2.43300406243406,-5.35199963194542,2.65187148101925,136,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.31724855689889,2.99676927517834,0.38800174548507,10.2464953683127,0.535274349991797,1.98754858050009,-2.73395214138602,3.80450084136961,135,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
6,4.93360933185611,3.19698778105939,-0.324967615138974,10.1921862788512,0.364772338287867,2.23539399344156,-3.31212357949002,4.04166825606576,134,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,4.7798689850545,3.62277201704593,-1.1790607068018,10.7387986769108,3.02007842628588,1.89901000060687,-0.103515060829451,6.14367191340122,133,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,4.98173167756269,3.56300960686373,-0.878897597150053,10.8423609522754,4.0091023056817,1.66843180336801,1.26477620259064,6.75342840877276,132,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,5.4309970375211,3.14716645758934,0.254368875135257,10.6076251999069,4.6901066131652,2.09058638924928,1.25139800835314,8.12881521797726,131,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,4.60408207532956,2.45551872556696,0.565113193533495,8.64305095712563,5.46437023970321,1.98470708215902,2.19981759717768,8.72892288222874,130,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,4.11967303977201,2.05064296673372,0.746665518357525,7.4926805611865,5.34279781434395,1.60048361847655,2.71023652961638,7.97535909907152,129,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,4.37599037935651,2.04187124874514,1.01741105009014,7.73456970862289,3.7027545274021,1.81179944022981,0.722609646831443,6.68289940797276,128,n_ChokepointShippingRisk_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.629714327559326,1.17528919001708,-2.56289301447577,1.30346435935712,-2.31430577610095,1.01943307333065,-3.99112396420316,-0.63748758799875,140,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-1.71197755734943,1.84560133995267,-4.74772161527708,1.32376650057821,-1.50858297565948,1.62941489845357,-4.1887319811896,1.17156602987064,139,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.50107902029009,1.71332353497516,-4.3192454509353,1.31708741035512,-2.59131099274205,1.49123369855505,-5.0441721504426,-0.138449835041514,138,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,1.99194221569023,1.89535747940316,-1.12564340867567,5.10952784005612,0.15791510790496,1.80542387359259,-2.81174289875859,3.12757311456851,137,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,3.14786545979014,2.58236981813016,-1.09975490169127,7.39548582127155,-1.73610039420843,2.33482577481524,-5.57654703821306,2.1043462497962,136,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.47657310516641,2.8220091488743,0.834781121350276,10.1183650889825,0.640061461171347,1.84588120128071,-2.39614292767678,3.67626585001947,135,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
6,5.77833279625478,2.88051308856465,1.04031039504803,10.5163551974615,0.911947278994392,2.07454690040126,-2.50037871441156,4.32427327240035,134,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
7,5.09348221040986,3.12533822696339,-0.047241707660949,10.2342061284807,3.57327172293897,1.76188908730058,0.675222067406402,6.47132137847155,133,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
8,4.97141295565124,3.31514566482782,-0.481516415013247,10.4243423263157,3.96625759759669,1.59910057877753,1.33597121073427,6.59654398445911,132,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
9,5.57226663518938,2.94272491589784,0.731914884154356,10.4126183862244,4.13074577667293,2.05454662777238,0.75131730424061,7.51017424910526,131,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
10,4.84935946897034,2.26845277480568,1.11808669476308,8.5806322431776,4.86600296984507,1.96124232547434,1.64004641745787,8.09195952223227,130,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
11,4.72817071848224,1.99898424997099,1.44013422469859,8.01620721226589,5.08653848909295,1.74651193564028,2.213781997241,7.95929498094491,129,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
12,4.56017265865325,2.07052846589595,1.15445640181803,7.96588891548847,3.84915881564324,1.955578193394,0.632518931451911,7.06579869983457,128,n_ChokepointShippingRisk_EventOnset,Real_WTI,WTI crude oil price,gpr_plus_poisson_event_residual_level_lp,World
0,-0.302366713835729,0.954492016247892,-1.8723663686573,1.26763294098584,-1.45133291541678,0.722550902779108,-2.63982338851006,-0.262842442323505,140,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
1,-0.612168606568187,1.6382669827329,-3.30687799503123,2.08254078189486,-0.978151310839657,1.14397713509787,-2.85982625065494,0.903523628975623,139,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.40839074942245,1.26454300801808,-3.48837890259711,0.671597403752213,-0.682712344538817,0.80222829582627,-2.00226046657176,0.636835777494122,138,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
3,0.12625565568805,1.08137034473344,-1.65244027792451,1.90495158930061,0.502073049259898,0.837518362518031,-0.875522066966343,1.87966816548614,137,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
4,1.55923772423297,1.73764790586069,-1.29893873608662,4.41741418455255,-0.791145110723635,1.15778191701275,-2.69552689614088,1.11323667469361,136,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
5,2.91009923070389,1.77421688286088,-0.00822784406836519,5.82842630547614,-0.471662004045905,1.02557262914097,-2.15857886279058,1.21525485469877,135,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
6,2.72574742221183,1.53196403529245,0.205890822401825,5.24560402202183,0.584506741978865,1.29423965000733,-1.5443280404801,2.71334152443783,134,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
7,2.36221093936254,1.43501688512222,0.0018182111326559,4.72260366759243,1.54053773278601,0.982693390957174,-0.0758490555111353,3.15692452108316,133,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
8,2.36073497369963,1.79540389841101,-0.592441640444529,5.31391158784378,1.40241307660736,0.948734892619669,-0.158116952533515,2.96294310574824,132,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
9,2.78832433421872,1.9209387219326,-0.371338689703645,5.94798735814109,1.941437552372,1.49910731348326,-0.524374549400421,4.40724965414442,131,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
10,2.58188111256616,1.17012100644147,0.657203331148799,4.50655889398353,3.33315568909583,1.28316744662549,1.22253306052784,5.44377831766382,130,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
11,2.00205437176518,1.26058280575795,-0.0714198283584455,4.0755285718888,3.63824149401245,0.9777971965577,2.02990822883153,5.24657475919336,129,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
12,2.07717497221377,1.15478796008192,0.177717807713124,3.97663213671442,1.91369657856825,1.45076683669473,-0.472602514629993,4.2999956717665,128,n_ChokepointShippingRisk_EventOnset,Real_Gasoline,Gasoline price,gpr_plus_poisson_event_residual_level_lp,World
0,0.133551615054415,0.13177000205546,-0.0831907507499111,0.35029398085874,-0.0741423427371443,0.0991106208576925,-0.237164806924332,0.0888801214500434,140,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
1,0.0561910061452168,0.212523270230245,-0.29337866570459,0.405760677995024,0.0974889810519165,0.222536077420572,-0.268550293020866,0.463528255124699,139,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.0488790241228173,0.181776974433091,-0.347875539815352,0.250117491569718,0.240232625192209,0.181034957701499,-0.0575433815881073,0.538008631972526,138,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.330274584416545,0.192711787846579,-0.647257267612293,-0.0132919012207969,0.230016853531538,0.166960684826453,-0.0446090344635546,0.50464274152663,137,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.512350538644284,0.223964503691778,-0.880739364850092,-0.143961712438477,0.0725504909541009,0.295859673219014,-0.414095365608872,0.559196347517074,136,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-0.65541839891083,0.25508389905476,-1.07499407544797,-0.235842722373685,-0.0466069772998568,0.345909157367299,-0.615576909391186,0.522362954791473,135,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-0.659542488304127,0.250710811562016,-1.07192507601786,-0.247159900590398,-0.189032078267718,0.286572674563493,-0.660402181408663,0.282338024873228,134,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-0.449030571714286,0.219400495040864,-0.8099122717372,-0.0881488716913721,-0.0862508392047767,0.247665301901528,-0.493624009307536,0.321122330897982,133,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.28043996111024,0.216569245681287,-0.636664670355249,0.0757847481347696,-0.365241515053047,0.271553168020666,-0.811906728382001,0.0814236982759077,132,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.205520331315278,0.222873383951594,-0.572114425259005,0.161073762628448,-0.643501805410031,0.215184538733214,-0.997448874409237,-0.289554736410825,131,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.17332085705216,0.242873208275271,-0.57281173457308,0.22617002046876,-0.56120881128409,0.164203769004481,-0.831299976290212,-0.291117646277967,130,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.00689914677065289,0.238875891607904,-0.386016729931875,0.399815023473181,-0.580723820713774,0.210106784558123,-0.926318727341313,-0.235128914086234,129,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.130569130851903,0.288974422967123,-0.344751496861778,0.605889758565583,-0.767276356576784,0.207075974300412,-1.10788602395933,-0.426666689194241,128,n_ChokepointShippingRisk_EventOnset,inv_OECD,OECD inventory,gpr_plus_poisson_event_residual_level_lp,World
0,-0.160111963293947,0.235163488152211,-0.546921479707672,0.226697553119777,0.0492427563102258,0.166459902067369,-0.224559417347272,0.323044929967724,140,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
1,0.0909037858561039,0.297818621524377,-0.398964253931956,0.580771825644164,0.0950857791902956,0.402630587652326,-0.567182603231235,0.757354161611826,139,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
2,-0.236940607045487,0.291693944069953,-0.716734448908729,0.242853234817755,0.341184328207597,0.292598641734204,-0.140097608889983,0.822466265305177,138,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
3,-0.793711602695353,0.338662168888792,-1.35076129950333,-0.236661905887372,0.14326705190553,0.259916876889079,-0.284258165751371,0.57079226956243,137,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
4,-0.79387581658375,0.332980431327135,-1.34157988675605,-0.246171746411446,-0.0172565693846963,0.441332256356928,-0.743183531944067,0.708670393174674,136,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
5,-1.0531132343291,0.361946128770457,-1.64846163699823,-0.457764831659969,-0.214493402854134,0.49072499439914,-1.0216641897273,0.592677384019033,135,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
6,-1.22680378074086,0.382713081392181,-1.85631078075056,-0.597296780731155,-0.181394139561864,0.402508454882178,-0.843461631453448,0.480673352329721,134,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
7,-1.01643063520553,0.35447679142072,-1.59949307124402,-0.433368199167034,-0.13186947128951,0.419500828768286,-0.821886930998175,0.558147988419154,133,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
8,-0.642290159324138,0.355389939181536,-1.22685458976895,-0.0577257288793261,-0.433569321258162,0.431163811026075,-1.14277067963462,0.275632037118296,132,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
9,-0.39070863410363,0.298224934206078,-0.881244998779861,0.0998277305726015,-0.863482810928066,0.357404915109165,-1.45136158183566,-0.275604040020473,131,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
10,-0.303972348081998,0.381410919009789,-0.931337481574143,0.323392785410147,-0.823016871341511,0.31376075858562,-1.33910739309611,-0.306926349586908,130,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
11,0.0367310819895442,0.345150962933199,-0.530991731236921,0.604453895216009,-1.10413970850953,0.326463246015438,-1.64112396278437,-0.567155454234682,129,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
12,0.274380163013178,0.415404177602696,-0.40889890516741,0.957659231193766,-1.16516664871292,0.363398463107001,-1.76290392878306,-0.567429368642783,128,n_ChokepointShippingRisk_EventOnset,inv_USA,U.S. inventory,gpr_plus_poisson_event_residual_level_lp,World
0,0.0353843697339072,0.11300214523405,-0.150487618707617,0.221256358175431,0.049925713440831,0.0861669764639876,-0.0918063503194012,0.191657777201063,140,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
1,-0.189653381004054,0.115094085042394,-0.378966304226697,-0.000340457781411341,0.170240303574356,0.186414903179331,-0.136384926037975,0.476865533186687,139,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
2,-0.23634332365834,0.164827580425186,-0.507460567142342,0.0347739198256624,-0.2058455422811,0.14657268829866,-0.446936160241179,0.0352450756789786,138,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
3,-0.0142025930288622,0.244791770285062,-0.416849224230117,0.388444038172393,-0.179961685780901,0.159532091289265,-0.442368624753202,0.0824452531913997,137,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
4,-0.0142575566097192,0.243850331047558,-0.415355658066612,0.386840544847174,-0.175473666181745,0.214511864503774,-0.5283142845349,0.17736695217141,136,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
5,0.0760122810855716,0.219041230395641,-0.284278481182612,0.436303043353755,-0.369624610422341,0.289037308516584,-0.845048675660135,0.105799454815454,135,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
6,0.373602545011272,0.189337210681109,0.0621705473055755,0.685034542716968,-0.121278558633565,0.243269630802092,-0.521421493185532,0.278864375918402,134,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
7,0.344335716254079,0.140682150658254,0.112934170496516,0.575737262011642,-0.0701854190063203,0.215075684623315,-0.423953438928051,0.28358260091541,133,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
8,0.226877549568448,0.179549336749377,-0.0684548282004957,0.522209927337391,-0.0595988372147002,0.315886140359934,-0.579185300889439,0.459987626460039,132,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
9,0.293923709052398,0.20429676961527,-0.0421145734237494,0.629961991528545,-0.239235285041549,0.263383471086734,-0.672462542737632,0.193991972654534,131,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
10,0.228538147351875,0.196454650906684,-0.0946009977234696,0.551677292427221,-0.300157546729348,0.224614003884939,-0.669614705683582,0.0692996122248854,130,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
11,0.227629932481263,0.265514870579242,-0.209103165400553,0.664363030363079,-0.262421574869313,0.204392323083858,-0.598617028814834,0.073773879076208,129,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
12,0.0858154731405911,0.331634346940457,-0.459674485246103,0.631305431527285,-0.17684148030904,0.193564628447011,-0.49522696145962,0.141544000841539,128,n_ChokepointShippingRisk_EventOnset,WorldCP,World crude-oil production,gpr_plus_poisson_event_residual_level_lp,World
0,-0.891580752353466,1.35441634037973,-3.11939738222941,1.33623587752248,0.764616870011024,1.39656550081721,-1.53252895928347,3.06176269930552,140,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
1,-2.27655634862824,2.02443349941809,-5.60645313266815,1.05334043541166,0.81828147210957,1.91886676480165,-2.33797348561107,3.97453642983021,139,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
2,-1.28949688658947,1.81241263367927,-4.27065038062949,1.69165660745055,2.15637779897104,2.50211391441456,-1.95923334819948,6.27198894614157,138,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
3,1.65082756821551,2.05844222153475,-1.73500858574597,5.03666372217699,3.26151288885821,1.98546307990558,-0.00428325930272511,6.52730903701914,137,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
4,2.42949384668655,2.83970538468643,-2.24140585478855,7.10039354816166,2.58456583026389,2.78801999136306,-2.00131896454285,7.17045062507063,136,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
5,5.19852324191156,3.37630720987544,-0.355007917954461,10.7520544017776,4.43076891422989,2.62598078090672,0.111414902450615,8.75012292600917,135,n_EnergySanction_EventOnset,Real_Brent,Brent crude oil price,gpr_plus_poisson_event_residual_level_lp,World
